ID,Loại Vật Phẩm,Tên Hiển Thị,Icon_ID,Tên_File_Ảnh,Đường_Dẫn_Ảnh_Tương_Đối,Công_Thức_IMAGE_Excel,Mô Tả,Công Dụng,File Gốc
99090303,Thần Trang,Nhẫn Rock 3 sao,9010003,9010003.png,icons/item/9010003.png,"=IMAGE(""icons/item/9010003.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [3 Nhẫn Rock] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
DEF+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 Nhận kỹ năng: [Rock]: When receiving attacks, deals 2.7% of attacker's Sinh mệnh tối đa damage cho kẻ tấn công. This damage bỏ qua mục tiêu Phòng thủ",,item_data1.luac
99090304,Thần Trang,Vòng tay Rock 3 sao,9010004,9010004.png,icons/item/9010004.png,"=IMAGE(""icons/item/9010004.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [3 Vòng Tay Rock] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
DEF+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 Nhận kỹ năng: [Rock]: When receiving attacks, deals 2.7% of attacker's Sinh mệnh tối đa damage cho kẻ tấn công. This damage bỏ qua mục tiêu Phòng thủ",,item_data1.luac
99090401,Thần Trang,Khuyên tai Rock 4 sao,9010001,9010001.png,icons/item/9010001.png,"=IMAGE(""icons/item/9010001.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [4 Hoa Tai Rock] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
DEF+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 Nhận kỹ năng: [Rock]: When receiving attacks, deals 2.8% of attacker's Sinh mệnh tối đa damage cho kẻ tấn công. This damage bỏ qua mục tiêu Phòng thủ",,item_data1.luac
99090402,Thần Trang,Dây chuyền Rock 4 sao,9010002,9010002.png,icons/item/9010002.png,"=IMAGE(""icons/item/9010002.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [4 Vòng Cổ Rock] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
DEF+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 Nhận kỹ năng: [Rock]: When receiving attacks, deals 2.8% of attacker's Sinh mệnh tối đa damage cho kẻ tấn công. This damage bỏ qua mục tiêu Phòng thủ",,item_data1.luac
99090403,Thần Trang,Nhẫn Rock 4 sao,9010003,9010003.png,icons/item/9010003.png,"=IMAGE(""icons/item/9010003.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [4 Nhẫn Rock] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
DEF+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 Nhận kỹ năng: [Rock]: When receiving attacks, deals 2.8% of attacker's Sinh mệnh tối đa damage cho kẻ tấn công. This damage bỏ qua mục tiêu Phòng thủ",,item_data1.luac
99090404,Thần Trang,Vòng tay Rock 4 sao,9010004,9010004.png,icons/item/9010004.png,"=IMAGE(""icons/item/9010004.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [4 Vòng Tay Rock] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
DEF+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 Nhận kỹ năng: [Rock]: When receiving attacks, deals 2.8% of attacker's Sinh mệnh tối đa damage cho kẻ tấn công. This damage bỏ qua mục tiêu Phòng thủ",,item_data1.luac
99090501,Thần Trang,Khuyên tai Rock 5 sao,9010001,9010001.png,icons/item/9010001.png,"=IMAGE(""icons/item/9010001.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [5 Hoa Tai Rock] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
DEF+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 Nhận kỹ năng: [Rock]: When receiving attacks, deals 2.9% of attacker's Sinh mệnh tối đa damage cho kẻ tấn công. This damage bỏ qua mục tiêu Phòng thủ",,item_data1.luac
99090502,Thần Trang,Dây chuyền Rock 5 sao,9010002,9010002.png,icons/item/9010002.png,"=IMAGE(""icons/item/9010002.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [5 Vòng Cổ Rock] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
DEF+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 Nhận kỹ năng: [Rock]: When receiving attacks, deals 2.9% of attacker's Sinh mệnh tối đa damage cho kẻ tấn công. This damage bỏ qua mục tiêu Phòng thủ",,item_data1.luac
99090503,Thần Trang,Nhẫn Rock 5 sao,9010003,9010003.png,icons/item/9010003.png,"=IMAGE(""icons/item/9010003.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [5 Nhẫn Rock] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
DEF+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 Nhận kỹ năng: [Rock]: When receiving attacks, deals 2.9% of attacker's Sinh mệnh tối đa damage cho kẻ tấn công. This damage bỏ qua mục tiêu Phòng thủ",,item_data1.luac
99090504,Thần Trang,Vòng tay Rock 5 sao,9010004,9010004.png,icons/item/9010004.png,"=IMAGE(""icons/item/9010004.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [5 Vòng Tay Rock] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
DEF+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 Nhận kỹ năng: [Rock]: When receiving attacks, deals 2.9% of attacker's Sinh mệnh tối đa damage cho kẻ tấn công. This damage bỏ qua mục tiêu Phòng thủ",,item_data1.luac
99090601,Thần Trang,Khuyên tai Rock 6 sao,9010001,9010001.png,icons/item/9010001.png,"=IMAGE(""icons/item/9010001.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [6 Hoa Tai Rock] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
DEF+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 Nhận kỹ năng: [Rock]: When receiving attacks, deals 3.0% of attacker's Sinh mệnh tối đa damage cho kẻ tấn công. This damage bỏ qua mục tiêu Phòng thủ",,item_data1.luac
99090602,Thần Trang,Dây chuyền Rock 6 sao,9010002,9010002.png,icons/item/9010002.png,"=IMAGE(""icons/item/9010002.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [6 Vòng Cổ Rock] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
DEF+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 Nhận kỹ năng: [Rock]: When receiving attacks, deals 3.0% of attacker's Sinh mệnh tối đa damage cho kẻ tấn công. This damage bỏ qua mục tiêu Phòng thủ",,item_data1.luac
99090603,Thần Trang,Nhẫn Rock 6 sao,9010003,9010003.png,icons/item/9010003.png,"=IMAGE(""icons/item/9010003.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [6 Nhẫn Rock] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
DEF+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 Nhận kỹ năng: [Rock]: When receiving attacks, deals 3.0% of attacker's Sinh mệnh tối đa damage cho kẻ tấn công. This damage bỏ qua mục tiêu Phòng thủ",,item_data1.luac
99090604,Thần Trang,Vòng tay Rock 6 sao,9010004,9010004.png,icons/item/9010004.png,"=IMAGE(""icons/item/9010004.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [6 Vòng Tay Rock] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
DEF+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 Nhận kỹ năng: [Rock]: When receiving attacks, deals 3.0% of attacker's Sinh mệnh tối đa damage cho kẻ tấn công. This damage bỏ qua mục tiêu Phòng thủ",,item_data1.luac
99090701,Thần Trang,Khuyên tai Rock 7 sao,9010001,9010001.png,icons/item/9010001.png,"=IMAGE(""icons/item/9010001.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [7 Hoa Tai Rock] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
DEF+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 Nhận kỹ năng: [Rock]: When receiving attacks, deals 3.1% of attacker's Sinh mệnh tối đa damage cho kẻ tấn công. This damage bỏ qua mục tiêu Phòng thủ",,item_data1.luac
99090702,Thần Trang,Dây chuyền Rock 7 sao,9010002,9010002.png,icons/item/9010002.png,"=IMAGE(""icons/item/9010002.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [7 Vòng Cổ Rock] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
DEF+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 Nhận kỹ năng: [Rock]: When receiving attacks, deals 3.1% of attacker's Sinh mệnh tối đa damage cho kẻ tấn công. This damage bỏ qua mục tiêu Phòng thủ",,item_data1.luac
99090703,Thần Trang,Nhẫn Rock 7 sao,9010003,9010003.png,icons/item/9010003.png,"=IMAGE(""icons/item/9010003.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [7 Nhẫn Rock] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
DEF+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 Nhận kỹ năng: [Rock]: When receiving attacks, deals 3.1% of attacker's Sinh mệnh tối đa damage cho kẻ tấn công. This damage bỏ qua mục tiêu Phòng thủ",,item_data1.luac
99090704,Thần Trang,Vòng tay Rock 7 sao,9010004,9010004.png,icons/item/9010004.png,"=IMAGE(""icons/item/9010004.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [7 Vòng Tay Rock] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
DEF+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 Nhận kỹ năng: [Rock]: When receiving attacks, deals 3.1% of attacker's Sinh mệnh tối đa damage cho kẻ tấn công. This damage bỏ qua mục tiêu Phòng thủ",,item_data1.luac
99090801,Thần Trang,Khuyên tai Rock 8 sao,9010001,9010001.png,icons/item/9010001.png,"=IMAGE(""icons/item/9010001.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [8 Hoa Tai Rock] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
DEF+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 Nhận kỹ năng: [Rock]: When receiving attacks, deals 3.2% of attacker's Sinh mệnh tối đa damage cho kẻ tấn công. This damage bỏ qua mục tiêu Phòng thủ",,item_data1.luac
99090802,Thần Trang,Dây chuyền Rock 8 sao,9010002,9010002.png,icons/item/9010002.png,"=IMAGE(""icons/item/9010002.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [8 Vòng Cổ Rock] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
DEF+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 Nhận kỹ năng: [Rock]: When receiving attacks, deals 3.2% of attacker's Sinh mệnh tối đa damage cho kẻ tấn công. This damage bỏ qua mục tiêu Phòng thủ",,item_data1.luac
99090803,Thần Trang,Nhẫn Rock 8 sao,9010003,9010003.png,icons/item/9010003.png,"=IMAGE(""icons/item/9010003.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [8 Nhẫn Rock] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
DEF+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 Nhận kỹ năng: [Rock]: When receiving attacks, deals 3.2% of attacker's Sinh mệnh tối đa damage cho kẻ tấn công. This damage bỏ qua mục tiêu Phòng thủ",,item_data1.luac
99090804,Thần Trang,Vòng tay Rock 8 sao,9010004,9010004.png,icons/item/9010004.png,"=IMAGE(""icons/item/9010004.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [8 Vòng Tay Rock] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
DEF+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 Nhận kỹ năng: [Rock]: When receiving attacks, deals 3.2% of attacker's Sinh mệnh tối đa damage cho kẻ tấn công. This damage bỏ qua mục tiêu Phòng thủ",,item_data1.luac
99090901,Thần Trang,Khuyên tai Rock 9 sao,9010001,9010001.png,icons/item/9010001.png,"=IMAGE(""icons/item/9010001.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [9 Hoa Tai Rock] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
DEF+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 Nhận kỹ năng: [Rock]: When receiving attacks, deals 3.3% of attacker's Sinh mệnh tối đa damage cho kẻ tấn công. This damage bỏ qua mục tiêu Phòng thủ",,item_data1.luac
99090902,Thần Trang,Dây chuyền Rock 9 sao,9010002,9010002.png,icons/item/9010002.png,"=IMAGE(""icons/item/9010002.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [9 Vòng Cổ Rock] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
DEF+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 Nhận kỹ năng: [Rock]: When receiving attacks, deals 3.3% of attacker's Sinh mệnh tối đa damage cho kẻ tấn công. This damage bỏ qua mục tiêu Phòng thủ",,item_data1.luac
99090903,Thần Trang,Nhẫn Rock 9 sao,9010003,9010003.png,icons/item/9010003.png,"=IMAGE(""icons/item/9010003.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [9 Nhẫn Rock] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
DEF+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 Nhận kỹ năng: [Rock]: When receiving attacks, deals 3.3% of attacker's Sinh mệnh tối đa damage cho kẻ tấn công. This damage bỏ qua mục tiêu Phòng thủ",,item_data1.luac
99090904,Thần Trang,Vòng tay Rock 9 sao,9010004,9010004.png,icons/item/9010004.png,"=IMAGE(""icons/item/9010004.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [9 Vòng Tay Rock] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
DEF+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 Nhận kỹ năng: [Rock]: When receiving attacks, deals 3.3% of attacker's Sinh mệnh tối đa damage cho kẻ tấn công. This damage bỏ qua mục tiêu Phòng thủ",,item_data1.luac
99091001,Thần Trang,Khuyên tai Rock 10 sao,9010001,9010001.png,icons/item/9010001.png,"=IMAGE(""icons/item/9010001.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [10 Hoa Tai Rock] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
DEF+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 Nhận kỹ năng: [Rock]: When receiving attacks, deals 3.5% of attacker's Sinh mệnh tối đa damage cho kẻ tấn công. This damage bỏ qua mục tiêu Phòng thủ",,item_data1.luac
99091002,Thần Trang,Dây chuyền Rock 10 sao,9010002,9010002.png,icons/item/9010002.png,"=IMAGE(""icons/item/9010002.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [10 Vòng Cổ Rock] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
DEF+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 Nhận kỹ năng: [Rock]: When receiving attacks, deals 3.5% of attacker's Sinh mệnh tối đa damage cho kẻ tấn công. This damage bỏ qua mục tiêu Phòng thủ",,item_data1.luac
99091003,Thần Trang,Nhẫn Rock 10 sao,9010003,9010003.png,icons/item/9010003.png,"=IMAGE(""icons/item/9010003.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [10 Nhẫn Rock] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
DEF+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 Nhận kỹ năng: [Rock]: When receiving attacks, deals 3.5% of attacker's Sinh mệnh tối đa damage cho kẻ tấn công. This damage bỏ qua mục tiêu Phòng thủ",,item_data1.luac
99091004,Thần Trang,Vòng tay Rock 10 sao,9010004,9010004.png,icons/item/9010004.png,"=IMAGE(""icons/item/9010004.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [10 Vòng Tay Rock] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
DEF+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 Nhận kỹ năng: [Rock]: When receiving attacks, deals 3.5% of attacker's Sinh mệnh tối đa damage cho kẻ tấn công. This damage bỏ qua mục tiêu Phòng thủ",,item_data1.luac
99100101,Thần Trang,Khuyên tai Uchiha 1 sao,10010001,10010001.png,icons/item/10010001.png,"=IMAGE(""icons/item/10010001.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [1 Hoa Tai Uchiha] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
ATK+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 Nhận kỹ năng: [Uchiha]: Trong trận chiến, Tăng DMG thêm 3% mỗi lượt, cộng dồn tối đa 5 lần (Không thể bị giải trừ)",,item_data1.luac
99100102,Thần Trang,Dây chuyền Uchiha 1 sao,10010002,10010002.png,icons/item/10010002.png,"=IMAGE(""icons/item/10010002.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [1 Vòng Cổ Uchiha] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
ATK+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 Nhận kỹ năng: [Uchiha]: Trong trận chiến, Tăng DMG thêm 3% mỗi lượt, cộng dồn tối đa 5 lần (Không thể bị giải trừ)",,item_data1.luac
99100103,Thần Trang,Nhẫn Uchiha 1 sao,10010003,10010003.png,icons/item/10010003.png,"=IMAGE(""icons/item/10010003.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [1 Nhẫn Uchiha] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
ATK+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 Nhận kỹ năng: [Uchiha]: Trong trận chiến, Tăng DMG thêm 3% mỗi lượt, cộng dồn tối đa 5 lần (Không thể bị giải trừ)",,item_data1.luac
99100104,Thần Trang,Vòng tay Uchiha 1 sao,10010004,10010004.png,icons/item/10010004.png,"=IMAGE(""icons/item/10010004.png"")","Nhận ngẫu nhiên 1 phẩm chất (Thường, Tốt, Thần Thoại) [1 Vòng Tay Uchiha] 

 Thu thập và trang bị cùng một 2 bộ phận sẽ mở khóa hiệu quả: 
ATK+5% 
Thu thập và trang bị cùng một 4 bộ phận sẽ mở khóa hiệu quả: 
 Nhận kỹ năng: [Uchiha]: Trong trận chiến, Tăng DMG thêm 3% mỗi lượt, cộng dồn tối đa 5 lần (Không thể bị giải trừ)",,item_data1.luac
